reputation_change_year,reputation_change_quarter,reputation_change_month,reputation_change_week,reputation_change_day,badge_bronze,badge_silver,badge_gold,account_age_days,expertise_level
520,520,520,88,0,98,64,11,5148,Expert
10,10,10,0,0,118,91,18,4976,Expert
20,20,20,0,0,256,129,17,4625,Expert
20,20,20,0,0,76,63,14,5984,Expert
20,20,20,0,0,63,45,3,5882,Expert
40,40,40,0,0,101,69,5,5433,Expert
72,72,72,74,0,227,148,25,4779,Expert
10,10,10,0,0,79,72,12,5770,Expert
0,0,0,0,0,53,40,5,4962,Expert
94,94,94,10,0,90,56,7,4819,Expert
40,40,40,10,0,142,106,24,5465,Expert
20,20,20,0,0,156,118,37,6003,Expert
38,38,38,10,0,305,189,54,4946,Expert
105,105,105,10,0,75,49,8,2936,Expert
60,60,60,0,0,104,92,10,3889,Expert
30,30,30,10,0,94,75,6,4987,Expert
30,30,30,0,0,77,73,14,6009,Expert
0,0,0,0,0,76,71,10,3999,Expert
10,10,10,0,0,86,81,16,5389,Expert
0,0,0,0,0,61,55,17,5992,Expert
39,39,39,0,0,129,102,23,5828,Expert
50,50,50,0,0,91,67,20,5971,Expert
56,56,56,10,0,62,60,6,4120,Expert
50,50,50,10,0,104,75,13,5089,Expert
10,10,10,0,0,113,89,13,5892,Expert
21,21,21,0,0,80,60,7,3908,Expert
80,80,80,10,0,78,89,4,5278,Expert
20,20,20,0,0,231,122,20,5648,Expert
10,10,10,0,0,99,71,17,4704,Expert
60,60,60,10,0,72,61,5,3196,Expert
88,88,88,0,0,139,93,31,5118,Expert
50,50,50,0,0,250,141,49,4875,Expert
30,30,30,0,0,81,81,10,4211,Expert
18,18,18,10,0,94,66,13,5454,Expert
110,110,110,30,0,75,61,6,5050,Expert
52,52,52,10,0,265,156,21,5984,Expert
10,10,10,0,0,106,76,20,5602,Expert
140,140,140,0,0,100,69,6,4008,Expert
0,0,0,0,0,124,95,6,3484,Expert
50,50,50,0,0,29,29,4,5980,Expert
40,40,40,10,0,63,58,11,6001,Expert
20,20,20,0,0,133,94,17,5970,Expert
80,80,80,20,0,411,248,74,5797,Expert
90,90,90,20,0,165,124,23,4814,Expert
60,60,60,10,0,72,36,6,3984,Expert
18,18,18,0,0,114,102,21,5877,Expert
10,10,10,0,0,116,71,11,4908,Expert
60,60,60,10,0,324,203,52,5249,Expert
70,70,70,20,0,100,80,14,5983,Expert
10,10,10,0,0,308,188,48,5243,Expert
60,60,60,20,0,73,70,11,6017,Expert
30,30,30,10,0,119,85,14,3276,Expert
30,30,30,0,0,125,94,7,4351,Expert
30,30,30,0,0,184,106,26,4987,Expert
10,10,10,10,0,89,88,11,5826,Expert
40,40,40,0,0,238,143,33,5780,Expert
110,110,110,40,10,194,110,13,6019,Expert
20,20,20,0,0,96,70,6,5275,Expert
60,60,60,0,0,101,69,5,5367,Expert
80,80,80,0,0,356,201,47,5277,Expert
70,70,70,10,0,67,56,7,6002,Expert
0,0,0,0,0,69,61,8,6027,Expert
10,10,10,0,0,68,84,5,5653,Expert
50,50,50,0,0,128,92,21,5844,Expert
180,180,180,20,0,104,90,6,1688,Expert
65,65,65,10,0,148,113,16,5020,Expert
30,30,30,0,0,13,18,2,5450,Expert
40,40,40,0,0,102,102,13,4962,Expert
30,30,30,0,0,132,88,23,5443,Expert
30,30,30,10,0,65,35,6,3070,Expert
10,10,10,0,0,126,92,17,5982,Expert
10,10,10,0,0,90,78,8,4433,Expert
100,100,100,10,0,66,67,21,5982,Expert
20,20,20,0,0,51,28,6,1607,Expert
0,0,0,0,0,101,83,25,6013,Expert
10,10,10,0,0,97,94,21,6002,Expert
10,10,10,0,0,245,160,65,5044,Expert
18,18,18,0,0,90,70,6,4589,Expert
20,20,20,0,0,68,69,8,5525,Expert
30,30,30,20,0,87,87,7,5305,Expert
90,90,90,10,0,280,186,46,4870,Expert
20,20,20,0,0,241,158,53,4289,Expert
70,70,70,0,0,136,90,25,4241,Expert
80,80,80,0,0,228,195,19,4576,Expert
0,0,0,0,0,156,105,15,5817,Expert
10,10,10,0,0,88,72,7,5886,Expert
0,0,0,0,0,101,80,15,5209,Expert
18,18,18,0,0,127,96,21,5565,Expert
0,0,0,0,0,131,113,16,4653,Expert
110,110,110,0,0,136,96,13,4156,Expert
10,10,10,0,0,62,42,3,4583,Expert
80,80,80,10,0,166,124,32,4862,Expert
128,128,128,20,0,72,96,11,4670,Expert
80,80,80,0,0,153,126,25,4866,Expert
10,10,10,10,0,78,58,8,5469,Expert
20,20,20,0,0,71,42,7,4334,Expert
10,10,10,0,0,50,61,16,5226,Expert
80,80,80,10,0,131,91,20,4498,Expert
120,120,120,0,0,147,102,42,5312,Expert
0,0,0,0,0,104,73,14,5871,Expert
50,50,50,10,0,131,90,12,5983,Expert
0,0,0,0,0,30,27,1,4656,Beginner
0,0,0,0,0,29,21,3,4450,Beginner
0,0,0,0,0,34,20,2,4365,Beginner
0,0,0,0,0,97,54,6,4022,Beginner
8,8,8,0,0,34,27,2,4328,Beginner
0,0,0,0,0,38,27,4,3943,Beginner
0,0,0,0,0,18,16,2,3810,Beginner
10,10,10,10,0,20,19,3,3707,Beginner
0,0,0,0,0,70,37,9,3654,Beginner
0,0,0,0,0,6,13,2,3609,Beginner
0,0,0,0,0,4,11,2,3076,Beginner
55,55,55,0,0,20,7,1,2545,Beginner
0,0,0,0,0,26,14,1,2259,Beginner
20,20,20,0,0,36,36,4,6009,Beginner
0,0,0,0,0,17,20,1,5981,Beginner
0,0,0,0,0,26,27,4,5689,Beginner
0,0,0,0,0,65,48,10,5653,Beginner
10,10,10,0,0,27,32,4,5576,Beginner
0,0,0,0,0,23,22,3,5462,Beginner
10,10,10,0,0,25,24,1,5394,Beginner
0,0,0,0,0,24,20,2,5266,Beginner
0,0,0,0,0,36,29,1,4790,Beginner
0,0,0,0,0,48,31,2,4696,Beginner
0,0,0,0,0,42,19,0,4686,Beginner
0,0,0,0,0,25,19,3,4588,Beginner
10,10,10,10,0,33,21,1,4571,Beginner
0,0,0,0,0,40,28,6,4478,Beginner
0,0,0,0,0,25,17,1,4153,Beginner
10,10,10,0,0,48,36,5,4029,Beginner
10,10,10,10,0,16,20,1,3927,Beginner
0,0,0,0,0,27,16,5,3810,Beginner
0,0,0,0,0,16,19,3,3714,Beginner
65,65,65,0,0,21,13,1,3084,Beginner
0,0,0,0,0,32,14,2,2178,Beginner
0,0,0,0,0,19,24,1,5984,Beginner
0,0,0,0,0,16,18,3,5853,Beginner
10,10,10,0,0,34,28,0,5550,Beginner
0,0,0,0,0,47,23,1,5406,Beginner
10,10,10,0,0,27,20,1,5340,Beginner
0,0,0,0,0,65,45,9,5319,Beginner
0,0,0,0,0,29,30,3,5151,Beginner
0,0,0,0,0,16,21,5,5060,Beginner
10,10,10,0,0,46,37,1,4981,Beginner
10,10,10,0,0,62,47,9,4962,Beginner
20,20,20,20,0,40,35,1,4954,Beginner
10,10,10,0,0,30,28,7,4780,Beginner
0,0,0,0,0,21,22,2,4777,Beginner
0,0,0,0,0,35,26,7,4520,Beginner
0,0,0,0,0,81,54,12,4512,Beginner
0,0,0,0,0,15,16,0,4504,Beginner
10,10,10,0,0,76,51,12,4500,Beginner
0,0,0,0,0,21,21,3,4449,Beginner
0,0,0,0,0,54,26,3,4066,Beginner
10,10,10,0,0,15,14,1,3992,Beginner
0,0,0,0,0,28,20,3,3484,Beginner
0,0,0,0,0,40,26,6,3482,Beginner
0,0,0,0,0,33,18,1,3401,Beginner
10,10,10,0,0,38,18,1,3394,Beginner
10,10,10,0,0,44,28,2,3353,Beginner
10,10,10,0,0,40,22,4,2859,Beginner
0,0,0,0,0,37,23,2,2559,Beginner
20,20,20,0,0,28,25,0,2229,Beginner
30,30,30,0,0,28,13,2,1770,Beginner
0,0,0,0,0,29,19,1,5984,Beginner
0,0,0,0,0,39,31,2,5921,Beginner
0,0,0,0,0,35,25,1,5746,Beginner
0,0,0,0,0,41,30,2,5738,Beginner
0,0,0,0,0,21,25,2,5702,Beginner
20,20,20,0,0,41,31,3,5692,Beginner
20,20,20,0,0,26,30,0,5662,Beginner
0,0,0,0,0,60,46,7,5573,Beginner
10,10,10,0,0,32,25,3,5474,Beginner
0,0,0,0,0,44,32,7,5415,Beginner
10,10,10,0,0,41,29,1,5376,Beginner
0,0,0,0,0,21,17,0,5205,Beginner
0,0,0,0,0,44,34,0,5148,Beginner
0,0,0,0,0,29,25,5,5102,Beginner
0,0,0,0,0,18,21,3,5079,Beginner
0,0,0,0,0,45,28,5,4898,Beginner
0,0,0,0,0,27,22,3,4393,Beginner
2,2,2,0,0,35,22,1,4050,Beginner
0,0,0,0,0,34,24,4,4036,Beginner
10,10,10,0,0,34,22,0,3547,Beginner
0,0,0,0,0,44,22,5,3538,Beginner
10,10,10,0,0,26,13,2,2332,Beginner
10,10,10,0,0,76,37,8,1805,Beginner
20,20,20,0,0,8,6,1,1228,Beginner
0,0,0,0,0,26,19,2,5813,Beginner
0,0,0,0,0,41,25,0,5793,Beginner
0,0,0,0,0,48,31,1,5678,Beginner
10,10,10,10,0,38,31,4,5621,Beginner
0,0,0,0,0,23,24,4,5492,Beginner
10,10,10,0,0,33,36,1,5403,Beginner
0,0,0,0,0,41,27,2,5365,Beginner
10,10,10,0,0,20,25,2,5264,Beginner
0,0,0,0,0,70,39,4,5228,Beginner
0,0,0,0,0,50,30,3,5205,Beginner
0,0,0,0,0,22,17,2,3918,Beginner
40,40,40,0,0,23,22,0,3790,Beginner
0,0,0,0,0,35,20,1,3570,Beginner
30,30,30,0,0,37,20,4,3504,Beginner
60,60,60,10,0,121,63,13,3369,Beginner
0,0,0,0,0,30,20,3,3251,Beginner
0,0,0,0,0,36,24,1,3169,Beginner
15,15,15,0,0,15,14,0,2792,Beginner
8,8,8,0,0,26,25,1,5680,Beginner
30,30,30,0,0,34,33,1,5668,Beginner
0,0,0,0,0,41,31,2,5658,Beginner
0,0,0,0,0,15,24,3,5597,Beginner
0,0,0,0,0,6,17,2,5484,Beginner
0,0,0,0,0,65,44,7,5468,Beginner
0,0,0,0,0,54,30,2,5464,Beginner
10,10,10,0,0,19,27,1,5337,Beginner
0,0,0,0,0,2,16,2,5289,Beginner
0,0,0,0,0,34,24,3,5170,Beginner
0,0,0,0,0,38,31,2,5132,Beginner
0,0,0,0,0,43,35,1,4952,Beginner
10,10,10,0,0,17,22,2,5121,Beginner
0,0,0,0,0,47,29,2,4856,Beginner
0,0,0,0,0,64,36,4,4779,Beginner
0,0,0,0,0,18,15,1,4745,Beginner
0,0,0,0,0,32,29,2,4700,Beginner
0,0,0,0,0,34,28,4,4691,Beginner
10,10,10,0,0,10,15,2,4588,Beginner
20,20,20,0,0,35,28,3,4515,Beginner
0,0,0,0,0,38,35,9,5984,Beginner
10,10,10,0,0,59,40,2,4309,Beginner
8,8,8,0,0,33,21,3,4012,Beginner
0,0,0,0,0,55,28,2,3952,Beginner
10,10,10,0,0,23,21,0,3913,Beginner
0,0,0,0,0,35,23,2,3584,Beginner
0,0,0,0,0,27,33,1,3539,Beginner
0,0,0,0,0,42,24,9,3411,Beginner
20,20,20,0,0,20,16,3,3278,Beginner
0,0,0,0,0,50,28,3,3087,Beginner
20,20,20,0,0,22,21,2,3072,Beginner
0,0,0,0,0,88,39,9,3065,Beginner
20,20,20,0,0,23,24,1,2527,Beginner
10,10,10,0,0,33,22,0,2490,Beginner
0,0,0,0,0,30,23,2,5773,Beginner
0,0,0,0,0,25,25,6,5749,Beginner
0,0,0,0,0,37,31,5,5563,Beginner
10,10,10,0,0,52,38,9,5555,Beginner
0,0,0,0,0,39,35,5,5323,Beginner
0,0,0,0,0,32,30,0,5221,Beginner
10,10,10,0,0,39,24,1,4967,Beginner
10,10,10,0,0,2,15,1,4756,Beginner
10,10,10,0,0,38,35,1,4518,Beginner
10,10,10,0,0,45,36,2,4427,Beginner
20,20,20,10,0,24,20,1,4405,Beginner
0,0,0,0,0,22,22,5,4398,Beginner
0,0,0,0,0,32,20,3,4231,Beginner
10,10,10,0,0,45,34,7,4170,Beginner
0,0,0,0,0,12,16,2,4085,Beginner
0,0,0,0,0,42,32,1,3900,Beginner
0,0,0,0,0,61,41,8,3728,Beginner
10,10,10,0,0,45,27,3,3665,Beginner
20,20,20,10,0,7,19,1,5332,Beginner
0,0,0,0,0,21,17,1,4908,Beginner
0,0,0,0,0,57,40,8,5055,Beginner
0,0,0,0,0,31,22,4,4579,Beginner
10,10,10,0,0,23,31,3,4524,Beginner
0,0,0,0,0,20,18,3,4387,Beginner
20,20,20,0,0,17,16,2,4356,Beginner
0,0,0,0,0,107,65,13,4339,Beginner
10,10,10,10,0,29,26,5,4267,Beginner
0,0,0,0,0,20,16,2,4113,Beginner
0,0,0,0,0,44,37,1,4044,Beginner
0,0,0,0,0,61,35,6,3884,Beginner
0,0,0,0,0,20,21,1,3861,Beginner
10,10,10,0,0,35,17,3,2858,Beginner
10,10,10,0,0,17,20,2,2718,Beginner
0,0,0,0,0,48,23,0,2599,Beginner
0,0,0,0,0,49,37,4,5984,Beginner
0,0,0,0,0,21,24,0,5935,Beginner
0,0,0,0,0,19,21,2,5910,Beginner
10,10,10,0,0,28,25,2,5880,Beginner
0,0,0,0,0,13,18,1,5875,Beginner
0,0,0,0,0,61,34,6,5729,Beginner
0,0,0,0,0,37,29,5,5571,Beginner
0,0,0,0,0,58,38,5,5520,Beginner
0,0,0,0,0,31,23,0,5122,Beginner
0,0,0,0,0,21,16,0,5004,Beginner
0,0,0,0,0,39,27,3,4979,Beginner
10,10,10,0,0,14,21,1,5123,Beginner
0,0,0,0,0,42,20,1,4825,Beginner
0,0,0,0,0,37,20,2,4695,Beginner
10,10,10,10,0,131,81,5,4668,Beginner
10,10,10,0,0,47,35,2,4657,Beginner
20,20,20,0,0,92,47,5,4498,Beginner
10,10,10,0,0,81,43,6,4660,Beginner
0,0,0,0,0,25,18,1,4217,Beginner
30,30,30,0,0,108,66,22,4716,Advanced
30,30,30,0,0,42,30,3,3660,Advanced
88,88,88,20,0,34,17,4,1958,Advanced
10,10,10,0,0,37,33,4,4673,Advanced
30,30,30,0,0,187,110,28,5577,Advanced
10,10,10,10,0,118,75,15,4989,Advanced
0,0,0,0,0,62,27,2,4744,Advanced
0,0,0,0,0,84,69,10,5984,Advanced
10,10,10,0,0,36,38,5,5925,Advanced
0,0,0,0,0,46,71,4,4830,Advanced
20,20,20,0,0,49,45,4,4468,Advanced
20,20,20,0,0,61,41,2,5660,Advanced
10,10,10,0,0,48,41,7,5317,Advanced
10,10,10,0,0,56,39,3,4629,Advanced
10,10,10,0,0,52,46,15,5479,Advanced
0,0,0,0,0,80,56,10,5406,Advanced
0,0,0,0,0,44,39,1,5287,Advanced
0,0,0,0,0,34,35,0,4253,Advanced
0,0,0,0,0,33,32,3,5756,Advanced
40,40,40,10,0,35,32,2,4099,Advanced
10,10,10,0,0,41,35,5,6016,Advanced
10,10,10,10,0,195,121,38,4675,Advanced
10,10,10,0,0,77,49,4,4471,Advanced
0,0,0,0,0,43,40,2,5060,Advanced
40,40,40,10,0,49,39,2,4984,Advanced
30,30,30,10,0,52,43,4,4556,Advanced
10,10,10,10,0,47,42,3,4761,Advanced
10,10,10,0,0,33,23,2,4017,Advanced
0,0,0,0,0,68,66,6,5954,Advanced
10,10,10,0,0,66,46,8,5868,Advanced
30,30,30,0,0,116,72,8,5612,Advanced
0,0,0,0,0,34,33,3,5447,Advanced
0,0,0,0,0,107,75,13,5234,Advanced
0,0,0,0,0,33,28,3,4652,Advanced
0,0,0,0,0,32,27,4,4280,Advanced
0,0,0,0,0,93,56,16,5571,Advanced
10,10,10,0,0,49,34,3,4126,Advanced
40,40,40,0,0,59,33,2,3627,Advanced
10,10,10,0,0,29,25,4,3627,Advanced
10,10,10,0,0,34,31,7,4889,Advanced
60,60,60,0,0,18,5,2,1173,Advanced
0,0,0,0,0,43,35,3,5592,Advanced
0,0,0,0,0,39,33,6,5310,Advanced
45,45,45,10,0,50,30,2,3410,Advanced
10,10,10,0,0,61,45,9,6015,Advanced
0,0,0,0,0,73,50,7,5607,Advanced
10,10,10,0,0,72,38,1,4930,Advanced
0,0,0,0,0,57,37,5,4431,Advanced
30,30,30,0,0,41,36,5,5196,Advanced
10,10,10,0,0,22,20,3,4379,Advanced
0,0,0,0,0,29,18,1,3428,Advanced
60,60,60,10,0,17,30,2,5994,Advanced
40,40,40,0,0,74,52,10,5185,Advanced
10,10,10,0,0,38,32,10,4974,Advanced
0,0,0,0,0,39,42,4,5561,Advanced
0,0,0,0,0,28,32,1,5107,Advanced
10,10,10,0,0,11,18,1,5065,Advanced
10,10,10,0,0,95,45,11,4237,Advanced
18,18,18,0,0,60,49,7,3673,Advanced
10,10,10,0,0,53,49,16,3959,Advanced
30,30,30,0,0,55,38,3,3250,Advanced
30,30,30,0,0,37,37,1,5700,Advanced
10,10,10,0,0,42,36,5,5340,Advanced
10,10,10,0,0,44,41,4,5156,Advanced
90,90,90,0,0,126,69,12,4078,Advanced
10,10,10,0,0,95,71,15,5934,Advanced
0,0,0,0,0,78,43,9,4994,Advanced
30,30,30,0,0,135,86,13,4567,Advanced
10,10,10,0,0,38,35,4,3538,Advanced
0,0,0,0,0,154,93,19,5177,Advanced
20,20,20,0,0,105,70,9,5040,Advanced
10,10,10,0,0,51,31,4,4790,Advanced
10,10,10,10,0,53,38,8,4886,Advanced
10,10,10,10,0,45,31,5,4603,Advanced
0,0,0,0,0,36,36,8,5750,Advanced
20,20,20,0,0,55,35,4,5748,Advanced
0,0,0,0,0,7,17,3,5382,Advanced
0,0,0,0,0,23,13,1,3074,Advanced
0,0,0,0,0,76,50,11,4814,Advanced
60,60,60,0,0,64,49,7,5977,Advanced
10,10,10,0,0,66,53,18,5800,Advanced
10,10,10,0,0,78,49,9,5193,Advanced
20,20,20,0,0,40,33,3,3401,Advanced
0,0,0,0,0,57,44,7,5981,Advanced
50,50,50,0,0,36,38,9,5952,Advanced
0,0,0,0,0,15,24,2,5835,Advanced
0,0,0,0,0,59,37,3,3156,Advanced
50,50,50,10,0,54,32,5,2456,Advanced
10,10,10,0,0,44,37,4,5913,Advanced
10,10,10,10,0,89,56,16,5073,Advanced
10,10,10,0,0,33,24,2,4910,Advanced
0,0,0,0,0,57,31,5,3231,Advanced
10,10,10,0,0,31,19,3,2728,Advanced
0,0,0,0,0,46,36,3,5740,Advanced
0,0,0,0,0,65,52,5,5657,Advanced
10,10,10,0,0,37,22,2,3797,Beginner
0,0,0,0,0,4,12,3,3545,Beginner
0,0,0,0,0,42,24,7,3235,Beginner
0,0,0,0,0,17,12,3,2760,Beginner
30,30,30,0,0,18,10,2,2645,Beginner
0,0,0,0,0,17,20,0,5984,Beginner
0,0,0,0,0,21,19,0,5849,Beginner
0,0,0,0,0,9,21,1,5815,Beginner
0,0,0,0,0,30,28,0,5709,Beginner
20,20,20,0,0,93,50,7,5682,Beginner
0,0,0,0,0,36,27,6,5662,Beginner
0,0,0,0,0,31,30,3,5510,Beginner
0,0,0,0,0,48,36,9,5104,Beginner
0,0,0,0,0,18,26,0,4959,Beginner
0,0,0,0,0,60,45,6,4953,Beginner
10,10,10,0,0,46,36,1,4884,Beginner
0,0,0,0,0,44,28,5,4681,Beginner
20,20,20,0,0,17,17,2,4639,Beginner
0,0,0,0,0,27,16,1,4217,Beginner
10,10,10,10,0,38,21,2,4012,Beginner
8,8,8,0,0,44,32,1,3560,Beginner
0,0,0,0,0,65,29,4,3441,Beginner
20,20,20,0,0,46,25,2,2713,Beginner
95,95,95,0,0,17,8,1,2266,Beginner
0,0,0,0,0,7,18,3,5805,Beginner
0,0,0,0,0,47,41,3,5765,Beginner
0,0,0,0,0,15,18,0,5497,Beginner
0,0,0,0,0,19,24,2,5205,Beginner
0,0,0,0,0,27,24,3,4877,Beginner
40,40,40,0,0,30,24,4,4870,Beginner
0,0,0,0,0,53,37,11,4868,Beginner
22,22,22,0,0,59,32,3,4860,Beginner
0,0,0,0,0,35,23,0,4836,Beginner
10,10,10,0,0,21,17,1,4716,Beginner
0,0,0,0,0,66,34,10,4646,Beginner
0,0,0,0,0,30,24,7,4524,Beginner
10,10,10,0,0,5,15,2,4470,Beginner
10,10,10,0,0,12,18,1,4412,Beginner
10,10,10,0,0,29,18,2,4356,Beginner
0,0,0,0,0,8,13,1,4310,Beginner
0,0,0,0,0,67,39,3,4219,Beginner
0,0,0,0,0,13,17,2,4205,Beginner
0,0,0,0,0,34,27,6,4188,Beginner
10,10,10,0,0,21,18,2,4084,Beginner
0,0,0,0,0,55,31,5,3979,Beginner
30,30,30,10,0,35,21,2,3936,Beginner
10,10,10,0,0,38,29,4,3750,Beginner
10,10,10,0,0,44,22,2,2294,Beginner
40,40,40,10,0,31,22,3,2234,Beginner
20,20,20,0,0,22,8,2,2105,Beginner
10,10,10,0,0,29,14,1,2021,Beginner
0,0,0,0,0,35,27,2,5946,Beginner
20,20,20,0,0,2,18,1,5669,Beginner
0,0,0,0,0,18,22,1,5486,Beginner
0,0,0,0,0,43,30,2,5378,Beginner
0,0,0,0,0,41,27,2,5291,Beginner
0,0,0,0,0,31,26,2,5281,Beginner
10,10,10,0,0,45,39,3,4886,Beginner
0,0,0,0,0,62,40,9,4855,Beginner
0,0,0,0,0,60,41,6,4794,Beginner
0,0,0,0,0,6,16,2,4778,Beginner
0,0,0,0,0,25,20,1,4753,Beginner
0,0,0,0,0,30,16,1,4731,Beginner
0,0,0,0,0,43,34,1,4458,Beginner
10,10,10,0,0,20,17,1,4351,Beginner
0,0,0,0,0,39,28,1,4334,Beginner
20,20,20,0,0,25,25,2,4310,Beginner
8,8,8,10,0,20,28,1,4308,Beginner
0,0,0,0,0,25,23,3,5635,Beginner
0,0,0,0,0,97,57,10,4185,Beginner
0,0,0,0,0,47,32,4,4129,Beginner
0,0,0,0,0,65,40,7,4069,Beginner
0,0,0,0,0,40,25,4,3665,Beginner
10,10,10,0,0,29,34,0,3428,Beginner
10,10,10,0,0,23,19,2,3282,Beginner
0,0,0,0,0,23,17,1,2552,Beginner
10,10,10,0,0,37,16,2,2081,Beginner
10,10,10,0,0,22,23,4,6028,Beginner
0,0,0,0,0,22,26,6,5615,Beginner
0,0,0,0,0,27,29,1,5533,Beginner
0,0,0,0,0,56,35,6,5511,Beginner
0,0,0,0,0,45,36,0,5475,Beginner
30,30,30,0,0,62,37,5,5305,Beginner
0,0,0,0,0,32,25,8,5302,Beginner
0,0,0,0,0,96,57,6,5285,Beginner
0,0,0,0,0,33,33,3,5072,Beginner
0,0,0,0,0,21,24,0,5039,Beginner
10,10,10,0,0,28,26,2,5025,Beginner
10,10,10,0,0,48,41,3,4920,Beginner
10,10,10,0,0,70,38,10,4916,Beginner
0,0,0,0,0,30,34,2,4649,Beginner
0,0,0,0,0,52,39,5,4612,Beginner
40,40,40,20,0,37,37,0,4596,Beginner
20,20,20,0,0,64,38,5,4590,Beginner
0,0,0,0,0,77,49,6,4363,Beginner
0,0,0,0,0,35,24,2,3898,Beginner
0,0,0,0,0,15,11,1,3037,Beginner
0,0,0,0,0,48,31,2,3003,Beginner
20,20,20,0,0,17,7,1,1546,Intermediate
0,0,0,0,0,33,32,4,5780,Intermediate
0,0,0,0,0,58,31,2,5486,Intermediate
0,0,0,0,0,71,41,6,5116,Intermediate
0,0,0,0,0,84,51,5,4975,Intermediate
10,10,10,0,0,47,36,6,4904,Intermediate
10,10,10,0,0,38,41,2,4794,Intermediate
10,10,10,0,0,43,37,5,4458,Intermediate
10,10,10,0,0,65,39,13,4414,Intermediate
10,10,10,0,0,42,36,2,4214,Intermediate
9,9,9,0,0,34,31,3,4154,Intermediate
0,0,0,0,0,46,29,1,4146,Intermediate
0,0,0,0,0,58,27,2,3920,Intermediate
0,0,0,0,0,32,23,2,3676,Intermediate
30,30,30,0,0,98,54,13,3534,Intermediate
0,0,0,0,0,15,25,5,5975,Intermediate
0,0,0,0,0,14,20,1,5754,Intermediate
10,10,10,10,0,49,29,1,5449,Intermediate
0,0,0,0,0,56,36,5,5063,Intermediate
30,30,30,0,0,54,40,5,5046,Intermediate
0,0,0,0,0,14,20,1,5013,Intermediate
0,0,0,0,0,18,22,2,4962,Intermediate
20,20,20,0,0,79,47,4,4915,Intermediate
0,0,0,0,0,57,36,3,4792,Intermediate
0,0,0,0,0,41,31,7,4784,Intermediate
0,0,0,0,0,66,48,4,4702,Intermediate
0,0,0,0,0,38,23,3,4699,Intermediate
0,0,0,0,0,42,25,5,4481,Intermediate
0,0,0,0,0,70,42,7,4416,Intermediate
60,60,60,0,0,12,20,2,4330,Intermediate
0,0,0,0,0,36,29,9,4163,Intermediate
30,30,30,0,0,71,44,3,3640,Intermediate
10,10,10,0,0,6,11,1,3224,Intermediate
0,0,0,0,0,59,46,9,5983,Intermediate
0,0,0,0,0,23,26,1,5399,Intermediate
10,10,10,0,0,23,24,1,5090,Intermediate
10,10,10,0,0,46,32,4,4945,Intermediate
10,10,10,10,0,125,68,16,4808,Intermediate
10,10,10,10,0,67,47,2,4778,Intermediate
30,30,30,0,0,124,62,8,4774,Intermediate
20,20,20,0,0,40,34,3,5172,Intermediate
0,0,0,0,0,69,32,3,4514,Intermediate
10,10,10,0,0,18,26,3,4736,Intermediate
0,0,0,0,0,65,46,7,4193,Intermediate
0,0,0,0,0,22,30,6,5984,Intermediate
0,0,0,0,0,36,23,1,5394,Intermediate
20,20,20,0,0,94,51,8,5096,Intermediate
10,10,10,10,0,66,39,2,5037,Intermediate
0,0,0,0,0,18,17,1,4956,Intermediate
10,10,10,0,0,11,18,3,4779,Intermediate
10,10,10,0,0,57,36,2,4412,Intermediate
0,0,0,0,0,18,16,3,4336,Intermediate
10,10,10,0,0,79,40,9,3779,Intermediate
10,10,10,0,0,49,25,1,3639,Intermediate
0,0,0,0,0,19,16,1,3436,Intermediate
40,40,40,10,10,32,37,3,3408,Intermediate
20,20,20,0,0,88,53,15,3371,Intermediate
10,10,10,0,0,32,30,0,5674,Intermediate
10,10,10,0,0,75,52,15,5480,Intermediate
0,0,0,0,0,75,46,7,5434,Intermediate
0,0,0,0,0,67,40,8,5165,Intermediate
10,10,10,0,0,59,39,8,4959,Intermediate
0,0,0,0,0,39,28,4,4730,Intermediate
0,0,0,0,0,34,26,4,4589,Intermediate
0,0,0,0,0,41,28,1,4337,Intermediate
0,0,0,0,0,72,50,8,4302,Intermediate
10,10,10,10,0,35,21,1,4266,Intermediate
0,0,0,0,0,47,30,1,4170,Intermediate
0,0,0,0,0,43,25,5,4068,Intermediate
10,10,10,0,0,82,53,14,3980,Intermediate
0,0,0,0,0,40,23,3,3677,Intermediate
10,10,10,0,0,37,27,1,3677,Intermediate
10,10,10,0,0,33,20,2,3273,Intermediate
0,0,0,0,0,18,11,2,2881,Intermediate
20,20,20,20,0,37,27,2,5733,Intermediate
0,0,0,0,0,76,42,1,5722,Intermediate
0,0,0,0,0,25,32,2,5647,Intermediate
8,8,8,0,0,97,57,9,5576,Intermediate
0,0,0,0,0,40,28,3,5527,Intermediate
0,0,0,0,0,28,22,0,5472,Intermediate
10,10,10,0,0,110,66,8,5278,Intermediate
0,0,0,0,0,77,49,10,5257,Intermediate
0,0,0,0,0,52,41,7,5180,Intermediate
0,0,0,0,0,43,32,4,5173,Intermediate
0,0,0,0,0,52,36,6,5126,Intermediate
10,10,10,0,0,110,66,13,4993,Intermediate
0,0,0,0,0,55,38,3,4890,Intermediate
0,0,0,0,0,22,19,1,4829,Intermediate
10,10,10,0,0,37,24,6,4389,Intermediate
40,40,40,20,0,91,51,10,4295,Intermediate
0,0,0,0,0,55,34,5,3854,Intermediate
30,30,30,0,0,50,27,5,3375,Intermediate
0,0,0,0,0,80,51,15,5634,Intermediate
0,0,0,0,0,29,28,9,5334,Intermediate
